activity,worldpop_population,alternative_population,geometry
0.0833601439935595,383.84211169107283,38284.092407929624,"{""type"": ""Polygon"", ""coordinates"": [[[-85.34179688784421, 10.962764215884874], [-85.29785158029757, 10.96276422225144], [-85.29785158029757, 11.0059044626794], [-85.34179688784421, 11.005904429319196], [-85.34179688784421, 10.962764215884874]]]}"
0.316207506229548,358.0444144080668,37079.86010736576,"{""type"": ""Polygon"", ""coordinates"": [[[-85.34179688784421, 10.919617747544331], [-85.29785158029757, 10.919617729528579], [-85.29785158029757, 10.96276422225144], [-85.34179688784421, 10.962764215884874], [-85.34179688784421, 10.919617747544331]]]}"
0.20905451743583,104.29114004748268,27765.958005205815,"{""type"": ""Polygon"", ""coordinates"": [[[-85.34179688784421, 10.83330595630475], [-85.29785158029757, 10.833305983265282], [-85.29785158029757, 10.876465004920922], [-85.34179688784421, 10.876464958784334], [-85.34179688784421, 10.83330595630475]]]}"
0.00391471834942157,282.9215183454257,270553.3539577937,"{""type"": ""Polygon"", ""coordinates"": [[[-85.34179688784421, 10.74696930871299], [-85.29785158029757, 10.746969305220514], [-85.29785158029757, 10.79014077152544], [-85.34179688784421, 10.790140761111438], [-85.34179688784421, 10.74696930871299]]]}"
0.0120281121597966,249.89423151396073,172526.89080970624,"{""type"": ""Polygon"", ""coordinates"": [[[-85.34179688784421, 10.703791706598262], [-85.29785158029757, 10.703791691841017], [-85.29785158029757, 10.746969305220514], [-85.34179688784421, 10.74696930871299], [-85.34179688784421, 10.703791706598262]]]}"
0.00112638036994462,121.20446531966917,41492.96780830096,"{""type"": ""Polygon"", ""coordinates"": [[[-85.34179688784421, 10.574222051342057], [-85.29785158029757, 10.574222104345086], [-85.29785158029757, 10.61741802616868], [-85.34179688784421, 10.617418055501672], [-85.34179688784421, 10.574222051342057]]]}"
0.262296323077112,115.2080840623847,41492.845894570484,"{""type"": ""Polygon"", ""coordinates"": [[[-85.34179688784421, 10.487811885708528], [-85.29785158029757, 10.48781185448236], [-85.29785158029757, 10.531020039361914], [-85.34179688784421, 10.5310199870323], [-85.34179688784421, 10.487811885708528]]]}"
0.000776639178279336,112.57701462792124,41492.84661222716,"{""type"": ""Polygon"", ""coordinates"": [[[-85.34179688784421, 10.444597685296348], [-85.29785158029757, 10.44459774430455], [-85.29785158029757, 10.48781185448236], [-85.34179688784421, 10.487811885708528], [-85.34179688784421, 10.444597685296348]]]}"
0.0217047205567662,65.4059353303822,42351.740744459945,"{""type"": ""Polygon"", ""coordinates"": [[[-85.34179688784421, 10.314919327581329], [-85.29785158029757, 10.314919245970913], [-85.29785158029757, 10.358151415745606], [-85.34179688784421, 10.35815142475587], [-85.34179688784421, 10.314919327581329]]]}"
0.395451906143536,171.84260943492538,46819.92017765403,"{""type"": ""Polygon"", ""coordinates"": [[[-85.34179688784421, 10.271681228426987], [-85.29785158029757, 10.271681247702917], [-85.29785158029757, 10.314919245970913], [-85.34179688784421, 10.314919327581329], [-85.34179688784421, 10.271681228426987]]]}"
0.152225528445489,353.6031815213609,62317.83318118673,"{""type"": ""Polygon"", ""coordinates"": [[[-85.34179688784421, 10.185187380766173], [-85.29785158029757, 10.185187439162322], [-85.29785158029757, 10.2284372752001], [-85.34179688784421, 10.228437237720698], [-85.34179688784421, 10.185187380766173]]]}"
0.0606604098254502,454.4395703881977,69636.9615016488,"{""type"": ""Polygon"", ""coordinates"": [[[-85.34179688784421, 10.141931683179637], [-85.29785158029757, 10.14193167998781], [-85.29785158029757, 10.185187439162322], [-85.34179688784421, 10.185187380766173], [-85.34179688784421, 10.141931683179637]]]}"
0.331235198924509,976.55908209813,74196.33526529036,"{""type"": ""Polygon"", ""coordinates"": [[[-85.34179688784421, 10.098670085704331], [-85.29785158029757, 10.098670108919748], [-85.29785158029757, 10.14193167998781], [-85.34179688784421, 10.141931683179637], [-85.34179688784421, 10.098670085704331]]]}"
0.0875923719218177,208.89792793412138,62308.01336288452,"{""type"": ""Polygon"", ""coordinates"": [[[-85.34179688784421, 10.01212955218828], [-85.29785158029757, 10.012129551319429], [-85.29785158029757, 10.055402752207891], [-85.34179688784421, 10.055402699854325], [-85.34179688784421, 10.01212955218828]]]}"
0.304740521500139,217.72939549425956,28168.627533463914,"{""type"": ""Polygon"", ""coordinates"": [[[-85.34179688784421, 9.968850584521155], [-85.29785158029757, 9.968850618316562], [-85.29785158029757, 10.012129551319429], [-85.34179688784421, 10.01212955218828], [-85.34179688784421, 9.968850584521155]]]}"
0.13479957107835,143.87646515881463,31707.047069500983,"{""type"": ""Polygon"", ""coordinates"": [[[-85.34179688784421, 9.882275468722192], [-85.29785158029757, 9.882275495132227], [-85.29785158029757, 9.925565895383768], [-85.34179688784421, 9.925565909187767], [-85.34179688784421, 9.882275468722192]]]}"
0.256349166145045,309.2218673635641,31651.841175116795,"{""type"": ""Polygon"", ""coordinates"": [[[-85.34179688784421, 9.838979376009394], [-85.29785158029757, 9.83897936046729], [-85.29785158029757, 9.882275495132227], [-85.34179688784421, 9.882275468722192], [-85.34179688784421, 9.838979376009394]]]}"
0.247300043035797,246.55556579137252,23829.747552045206,"{""type"": ""Polygon"", ""coordinates"": [[[-85.34179688784421, 9.79567757430613], [-85.29785158029757, 9.795677604551328], [-85.29785158029757, 9.83897936046729], [-85.34179688784421, 9.838979376009394], [-85.34179688784421, 9.79567757430613]]]}"
0.0196593835810223,443.14463687860496,78177.04948994507,"{""type"": ""Polygon"", ""coordinates"": [[[-85.29785158029757, 11.049038344633884], [-85.25390626331499, 11.049038358713076], [-85.25390626331499, 11.09216587354186], [-85.29785158029757, 11.09216593429417], [-85.29785158029757, 11.049038344633884]]]}"
0.455786376036696,541.0651026644543,62652.41761582316,"{""type"": ""Polygon"", ""coordinates"": [[[-85.29785158029757, 11.0059044626794], [-85.25390626331499, 11.005904468092805], [-85.25390626331499, 11.049038358713076], [-85.29785158029757, 11.049038344633884], [-85.29785158029757, 11.0059044626794]]]}"
0.321184609595724,533.9693376240191,40206.70692382513,"{""type"": ""Polygon"", ""coordinates"": [[[-85.29785158029757, 10.96276422225144], [-85.25390626331499, 10.962764221614194], [-85.25390626331499, 11.005904468092805], [-85.29785158029757, 11.0059044626794], [-85.29785158029757, 10.96276422225144]]]}"
0.0766880111106532,148.02567881028733,49885.56688413436,"{""type"": ""Polygon"", ""coordinates"": [[[-85.29785158029757, 10.703791691841017], [-85.25390626331499, 10.703791710091414], [-85.25390626331499, 10.746969313721028], [-85.29785158029757, 10.746969305220514], [-85.29785158029757, 10.703791691841017]]]}"
0.00922840105363262,157.6316306589427,50016.04020947481,"{""type"": ""Polygon"", ""coordinates"": [[[-85.29785158029757, 10.660607953307284], [-85.25390626331499, 10.66060798396059], [-85.25390626331499, 10.703791710091414], [-85.29785158029757, 10.703791691841017], [-85.29785158029757, 10.660607953307284]]]}"
0.0311499142009527,275.4852338462191,41492.84635112982,"{""type"": ""Polygon"", ""coordinates"": [[[-85.29785158029757, 10.574222104345086], [-85.25390626331499, 10.574222082161151], [-85.25390626331499, 10.61741807188835], [-85.29785158029757, 10.61741802616868], [-85.29785158029757, 10.574222104345086]]]}"
0.280082036071978,1708.221244663453,41492.777356203864,"{""type"": ""Polygon"", ""coordinates"": [[[-85.29785158029757, 10.48781185448236], [-85.25390626331499, 10.487811875865079], [-85.25390626331499, 10.531020037620577], [-85.29785158029757, 10.531020039361914], [-85.29785158029757, 10.48781185448236]]]}"
0.00238140584745982,100.88819452732362,41492.847014625324,"{""type"": ""Polygon"", ""coordinates"": [[[-85.29785158029757, 10.44459774430455], [-85.25390626331499, 10.444597705980872], [-85.25390626331499, 10.487811875865079], [-85.29785158029757, 10.48781185448236], [-85.29785158029757, 10.44459774430455]]]}"
0.00615699938329884,172.15878054252732,41387.91669688507,"{""type"": ""Polygon"", ""coordinates"": [[[-85.29785158029757, 10.401377561518755], [-85.25390626331499, 10.40137755173168], [-85.25390626331499, 10.444597705980872], [-85.29785158029757, 10.44459774430455], [-85.29785158029757, 10.401377561518755]]]}"
0.354073702827309,499.42142731395427,59889.093788049715,"{""type"": ""Polygon"", ""coordinates"": [[[-85.29785158029757, 10.185187439162322], [-85.25390626331499, 10.185187442088264], [-85.25390626331499, 10.228437235969153], [-85.29785158029757, 10.2284372752001], [-85.29785158029757, 10.185187439162322]]]}"
0.407238003459798,636.6201304764726,59889.094773004486,"{""type"": ""Polygon"", ""coordinates"": [[[-85.29785158029757, 10.14193167998781], [-85.25390626331499, 10.141931727799323], [-85.25390626331499, 10.185187442088264], [-85.29785158029757, 10.185187439162322], [-85.29785158029757, 10.14193167998781]]]}"
0.251717358626179,589.934044495897,72476.5803464927,"{""type"": ""Polygon"", ""coordinates"": [[[-85.29785158029757, 10.098670108919748], [-85.25390626331499, 10.098670119169455], [-85.25390626331499, 10.141931727799323], [-85.29785158029757, 10.14193167998781], [-85.29785158029757, 10.098670108919748]]]}"
0.274643254096201,592.3684149946653,73281.71020219846,"{""type"": ""Polygon"", ""coordinates"": [[[-85.29785158029757, 10.055402752207891], [-85.25390626331499, 10.055402727715895], [-85.25390626331499, 10.098670119169455], [-85.29785158029757, 10.098670108919748], [-85.29785158029757, 10.055402752207891]]]}"
0.604248393356337,800.9189702370004,70362.60722800608,"{""type"": ""Polygon"", ""coordinates"": [[[-85.29785158029757, 10.012129551319429], [-85.25390626331499, 10.01212958000932], [-85.25390626331499, 10.055402727715895], [-85.29785158029757, 10.055402752207891], [-85.29785158029757, 10.012129551319429]]]}"
0.474823162952737,1115.9341314626968,169707.64857295158,"{""type"": ""Polygon"", ""coordinates"": [[[-85.29785158029757, 9.968850618316562], [-85.25390626331499, 9.96885061788552], [-85.25390626331499, 10.01212958000932], [-85.29785158029757, 10.012129551319429], [-85.29785158029757, 9.968850618316562]]]}"
0.59885919205205,324.2447162633067,36434.28623262293,"{""type"": ""Polygon"", ""coordinates"": [[[-85.29785158029757, 9.882275495132227], [-85.25390626331499, 9.882275529954734], [-85.25390626331499, 9.925565953682378], [-85.29785158029757, 9.925565895383768], [-85.29785158029757, 9.882275495132227]]]}"
0.160445639952063,131.7722035182092,31885.694436024685,"{""type"": ""Polygon"", ""coordinates"": [[[-85.29785158029757, 9.83897936046729], [-85.25390626331499, 9.838979374668822], [-85.25390626331499, 9.882275529954734], [-85.29785158029757, 9.882275495132227], [-85.29785158029757, 9.83897936046729]]]}"
0.197366615071545,246.71010477002366,31169.571034678273,"{""type"": ""Polygon"", ""coordinates"": [[[-85.29785158029757, 9.795677604551328], [-85.25390626331499, 9.795677600988675], [-85.25390626331499, 9.838979374668822], [-85.29785158029757, 9.83897936046729], [-85.29785158029757, 9.795677604551328]]]}"
0.242283329079182,179.4847599683293,18873.771564580886,"{""type"": ""Polygon"", ""coordinates"": [[[-85.29785158029757, 9.7523701710141], [-85.25390626331499, 9.752370152554619], [-85.25390626331499, 9.795677600988675], [-85.29785158029757, 9.795677604551328], [-85.29785158029757, 9.7523701710141]]]}"
0.220790644206016,400.7293408777342,64968.555999897915,"{""type"": ""Polygon"", ""coordinates"": [[[-85.25390626331499, 11.005904468092805], [-85.20996092982479, 11.005904443655048], [-85.20996092982479, 11.049038322000404], [-85.25390626331499, 11.049038358713076], [-85.25390626331499, 11.005904468092805]]]}"
0.223926907670111,328.2079939382042,63960.820423762016,"{""type"": ""Polygon"", ""coordinates"": [[[-85.25390626331499, 10.962764221614194], [-85.20996092982479, 10.962764298053832], [-85.20996092982479, 11.005904443655048], [-85.25390626331499, 11.005904468092805], [-85.25390626331499, 10.962764221614194]]]}"
0.250781879457699,231.08934202923197,47382.31210728802,"{""type"": ""Polygon"", ""coordinates"": [[[-85.25390626331499, 10.919617725457462], [-85.20996092982479, 10.919617733433235], [-85.20996092982479, 10.962764298053832], [-85.25390626331499, 10.962764221614194], [-85.25390626331499, 10.919617725457462]]]}"
0.0698609409995702,354.75396920917393,27768.183959916052,"{""type"": ""Polygon"", ""coordinates"": [[[-85.25390626331499, 10.833305980205566], [-85.20996092982479, 10.83330594524781], [-85.20996092982479, 10.876465028160771], [-85.25390626331499, 10.876465000038815], [-85.25390626331499, 10.833305980205566]]]}"
0.243630749443976,441.2237675955921,27768.18404934824,"{""type"": ""Polygon"", ""coordinates"": [[[-85.25390626331499, 10.790140772923108], [-85.20996092982479, 10.79014076342995], [-85.20996092982479, 10.83330594524781], [-85.25390626331499, 10.833305980205566], [-85.25390626331499, 10.790140772923108]]]}"
0.546766415900735,1628.1749071189142,49457.79502340581,"{""type"": ""Polygon"", ""coordinates"": [[[-85.25390626331499, 10.703791710091414], [-85.20996092982479, 10.703791673735497], [-85.20996092982479, 10.74696933234335], [-85.25390626331499, 10.746969313721028], [-85.25390626331499, 10.703791710091414]]]}"
0.467453045071251,810.2085911328154,48196.4728960001,"{""type"": ""Polygon"", ""coordinates"": [[[-85.25390626331499, 10.66060798396059], [-85.20996092982479, 10.660607981070646], [-85.20996092982479, 10.703791673735497], [-85.25390626331499, 10.703791710091414], [-85.25390626331499, 10.66060798396059]]]}"
0.0229279897598215,172.7578009992912,44253.59079807512,"{""type"": ""Polygon"", ""coordinates"": [[[-85.25390626331499, 10.61741807188835], [-85.20996092982479, 10.617418105133229], [-85.20996092982479, 10.660607981070646], [-85.25390626331499, 10.66060798396059], [-85.25390626331499, 10.61741807188835]]]}"
0.0419855064739365,248.32221040539446,41451.649894489994,"{""type"": ""Polygon"", ""coordinates"": [[[-85.25390626331499, 10.574222082161151], [-85.20996092982479, 10.574222068585124], [-85.20996092982479, 10.617418105133229], [-85.25390626331499, 10.61741807188835], [-85.25390626331499, 10.574222082161151]]]}"
0.258246604901818,1839.6156017591852,41496.16407600098,"{""type"": ""Polygon"", ""coordinates"": [[[-85.25390626331499, 10.487811875865079], [-85.20996092982479, 10.487811862473713], [-85.20996092982479, 10.531019979980485], [-85.25390626331499, 10.531020037620577], [-85.25390626331499, 10.487811875865079]]]}"
0.270605936739101,485.80125334576945,41496.09586975239,"{""type"": ""Polygon"", ""coordinates"": [[[-85.25390626331499, 10.444597705980872], [-85.20996092982479, 10.444597739526392], [-85.20996092982479, 10.487811862473713], [-85.25390626331499, 10.487811875865079], [-85.25390626331499, 10.444597705980872]]]}"
0.00132961654167971,118.34840546378177,41499.41436944852,"{""type"": ""Polygon"", ""coordinates"": [[[-85.25390626331499, 10.35815143718996], [-85.20996092982479, 10.358151401851948], [-85.20996092982479, 10.401377549444522], [-85.25390626331499, 10.40137755173168], [-85.25390626331499, 10.35815143718996]]]}"
0.741251703983715,152.83448281747613,32325.524000801786,"{""type"": ""Polygon"", ""coordinates"": [[[-85.25390626331499, 10.185187442088264], [-85.20996092982479, 10.185187387769718], [-85.20996092982479, 10.228437288847145], [-85.25390626331499, 10.228437235969153], [-85.25390626331499, 10.185187442088264]]]}"
0.11872148184836,63.03938206824309,23220.422883202016,"{""type"": ""Polygon"", ""coordinates"": [[[-85.25390626331499, 10.141931727799323], [-85.20996092982479, 10.14193165440006], [-85.20996092982479, 10.185187387769718], [-85.25390626331499, 10.185187442088264], [-85.25390626331499, 10.141931727799323]]]}"
0.548165820615663,765.9726541267885,86542.2630353966,"{""type"": ""Polygon"", ""coordinates"": [[[-85.25390626331499, 10.01212958000932], [-85.20996092982479, 10.012129551408815], [-85.20996092982479, 10.055402709758262], [-85.25390626331499, 10.055402727715895], [-85.25390626331499, 10.01212958000932]]]}"
0.294332215679949,1742.5007508314116,137892.96101458705,"{""type"": ""Polygon"", ""coordinates"": [[[-85.25390626331499, 9.96885061788552], [-85.20996092982479, 9.968850581484004], [-85.20996092982479, 10.012129551408815], [-85.25390626331499, 10.01212958000932], [-85.25390626331499, 9.96885061788552]]]}"
0.0454872306264505,304.57241962568145,31654.260932941106,"{""type"": ""Polygon"", ""coordinates"": [[[-85.25390626331499, 9.838979374668822], [-85.20996092982479, 9.838979416880113], [-85.20996092982479, 9.882275486492183], [-85.25390626331499, 9.882275529954734], [-85.25390626331499, 9.838979374668822]]]}"
0.271756232560027,438.00154011759383,31656.837663388727,"{""type"": ""Polygon"", ""coordinates"": [[[-85.25390626331499, 9.795677600988675], [-85.20996092982479, 9.79567756190109], [-85.20996092982479, 9.838979416880113], [-85.25390626331499, 9.838979374668822], [-85.25390626331499, 9.795677600988675]]]}"
0.230645441629819,267.6759911092912,31574.477960092947,"{""type"": ""Polygon"", ""coordinates"": [[[-85.25390626331499, 9.752370152554619], [-85.20996092982479, 9.752370119957572], [-85.20996092982479, 9.79567756190109], [-85.25390626331499, 9.795677600988675], [-85.25390626331499, 9.752370152554619]]]}"
0.0337304917362328,13.066487063847337,5383.67039241417,"{""type"": ""Polygon"", ""coordinates"": [[[-85.25390626331499, 9.665738432197225], [-85.20996092982479, 9.665738421217412], [-85.20996092982479, 9.709057035064138], [-85.25390626331499, 9.709057058292426], [-85.25390626331499, 9.665738432197225]]]}"
0.243488963543018,678.2132724973354,64954.519600872125,"{""type"": ""Polygon"", ""coordinates"": [[[-85.20996092982479, 10.962764298053832], [-85.16601565121961, 10.962764278919387], [-85.16601565121961, 11.005904474700467], [-85.20996092982479, 11.005904443655048], [-85.20996092982479, 10.962764298053832]]]}"
0.230064824761846,501.9513681551114,64599.82334420826,"{""type"": ""Polygon"", ""coordinates"": [[[-85.20996092982479, 10.919617733433235], [-85.16601565121961, 10.919617752771666], [-85.16601565121961, 10.962764278919387], [-85.20996092982479, 10.962764298053832], [-85.20996092982479, 10.919617733433235]]]}"
0.316536326665433,244.3190348525696,27778.187626670428,"{""type"": ""Polygon"", ""coordinates"": [[[-85.20996092982479, 10.83330594524781], [-85.16601565121961, 10.833305963578875], [-85.16601565121961, 10.876465002701904], [-85.20996092982479, 10.876465028160771], [-85.20996092982479, 10.83330594524781]]]}"
0.237166998630537,854.3749979082718,27765.958197649812,"{""type"": ""Polygon"", ""coordinates"": [[[-85.20996092982479, 10.79014076342995], [-85.16601565121961, 10.790140742371353], [-85.16601565121961, 10.833305963578875], [-85.20996092982479, 10.83330594524781], [-85.20996092982479, 10.79014076342995]]]}"
0.23035532363757,312.0837879511216,29360.692920146317,"{""type"": ""Polygon"", ""coordinates"": [[[-85.20996092982479, 10.74696933234335], [-85.16601565121961, 10.746969360411546], [-85.16601565121961, 10.790140742371353], [-85.20996092982479, 10.79014076342995], [-85.20996092982479, 10.74696933234335]]]}"
0.3285602141684,484.0060821634956,40014.85378180119,"{""type"": ""Polygon"", ""coordinates"": [[[-85.20996092982479, 10.703791673735497], [-85.16601565121961, 10.703791753592672], [-85.16601565121961, 10.746969360411546], [-85.20996092982479, 10.74696933234335], [-85.20996092982479, 10.703791673735497]]]}"
0.498050675772833,1312.8464563143452,38730.956094136156,"{""type"": ""Polygon"", ""coordinates"": [[[-85.20996092982479, 10.660607981070646], [-85.16601565121961, 10.660607943972444], [-85.16601565121961, 10.703791753592672], [-85.20996092982479, 10.703791673735497], [-85.20996092982479, 10.660607981070646]]]}"
0.303266678432604,258.28847689058847,38608.42334337424,"{""type"": ""Polygon"", ""coordinates"": [[[-85.20996092982479, 10.617418105133229], [-85.16601565121961, 10.617418039575321], [-85.16601565121961, 10.660607943972444], [-85.20996092982479, 10.660607981070646], [-85.20996092982479, 10.617418105133229]]]}"
0.000511792887626803,89.09624364623691,40512.807747014354,"{""type"": ""Polygon"", ""coordinates"": [[[-85.20996092982479, 10.574222068585124], [-85.16601565121961, 10.574222062949413], [-85.16601565121961, 10.617418039575321], [-85.20996092982479, 10.617418105133229], [-85.20996092982479, 10.574222068585124]]]}"
0.319653102082215,290.6180205926592,41300.25383907388,"{""type"": ""Polygon"", ""coordinates"": [[[-85.20996092982479, 10.487811862473713], [-85.16601565121961, 10.487811899192153], [-85.16601565121961, 10.531020036948489], [-85.20996092982479, 10.531019979980485], [-85.20996092982479, 10.487811862473713]]]}"
0.0854281378302278,487.49715762490456,42831.01082361435,"{""type"": ""Polygon"", ""coordinates"": [[[-85.20996092982479, 10.444597739526392], [-85.16601565121961, 10.444597758769737], [-85.16601565121961, 10.487811899192153], [-85.20996092982479, 10.487811862473713], [-85.20996092982479, 10.444597739526392]]]}"
0.00116824725171589,155.7849224171657,49242.75525928566,"{""type"": ""Polygon"", ""coordinates"": [[[-85.20996092982479, 10.401377549444522], [-85.16601565121961, 10.401377553998005], [-85.16601565121961, 10.444597758769737], [-85.20996092982479, 10.444597739526392], [-85.20996092982479, 10.401377549444522]]]}"
0.507488993390611,643.0353759603247,78159.39236646917,"{""type"": ""Polygon"", ""coordinates"": [[[-85.20996092982479, 10.358151401851948], [-85.16601565121961, 10.35815139450252], [-85.16601565121961, 10.401377553998005], [-85.20996092982479, 10.401377549444522], [-85.20996092982479, 10.358151401851948]]]}"
0.336783733647213,556.9202481427975,49313.442433028125,"{""type"": ""Polygon"", ""coordinates"": [[[-85.20996092982479, 10.31491932113689], [-85.16601565121961, 10.314919304677712], [-85.16601565121961, 10.35815139450252], [-85.20996092982479, 10.358151401851948], [-85.20996092982479, 10.31491932113689]]]}"
0.550403002943328,48.04516763982232,14548.778041056079,"{""type"": ""Polygon"", ""coordinates"": [[[-85.20996092982479, 10.271681246657819], [-85.16601565121961, 10.271681223892777], [-85.16601565121961, 10.314919304677712], [-85.20996092982479, 10.31491932113689], [-85.20996092982479, 10.271681246657819]]]}"
0.281849475697349,1031.4906254155528,55206.95475813553,"{""type"": ""Polygon"", ""coordinates"": [[[-85.20996092982479, 10.185187387769718], [-85.16601565121961, 10.185187446072444], [-85.16601565121961, 10.228437262581767], [-85.20996092982479, 10.228437288847145], [-85.20996092982479, 10.185187387769718]]]}"
0.290137936497239,60.47441558832048,25353.032982972112,"{""type"": ""Polygon"", ""coordinates"": [[[-85.20996092982479, 10.14193165440006], [-85.16601565121961, 10.141931714794646], [-85.16601565121961, 10.185187446072444], [-85.20996092982479, 10.185187387769718], [-85.20996092982479, 10.14193165440006]]]}"
0.461055244362746,326.18431688792566,48489.143521462225,"{""type"": ""Polygon"", ""coordinates"": [[[-85.20996092982479, 10.098670114685909], [-85.16601565121961, 10.098670094827813], [-85.16601565121961, 10.141931714794646], [-85.20996092982479, 10.14193165440006], [-85.20996092982479, 10.098670114685909]]]}"
0.387307023481488,183.81154250749475,62412.732768960086,"{""type"": ""Polygon"", ""coordinates"": [[[-85.20996092982479, 10.055402709758262], [-85.16601565121961, 10.055402697692417], [-85.16601565121961, 10.098670094827813], [-85.20996092982479, 10.098670114685909], [-85.20996092982479, 10.055402709758262]]]}"
0.111082080115322,368.040445833288,79077.43863214234,"{""type"": ""Polygon"", ""coordinates"": [[[-85.20996092982479, 10.012129551408815], [-85.16601565121961, 10.012129549971347], [-85.16601565121961, 10.055402697692417], [-85.20996092982479, 10.055402709758262], [-85.20996092982479, 10.012129551408815]]]}"
0.22406176428759,1274.8109019707233,77495.48250812467,"{""type"": ""Polygon"", ""coordinates"": [[[-85.20996092982479, 9.968850581484004], [-85.16601565121961, 9.968850593521642], [-85.16601565121961, 10.012129549971347], [-85.20996092982479, 10.012129551408815], [-85.20996092982479, 9.968850581484004]]]}"
0.0114777798110739,268.05277389897145,54320.56891472013,"{""type"": ""Polygon"", ""coordinates"": [[[-85.20996092982479, 9.882275486492183], [-85.16601565121961, 9.882275534035278], [-85.16601565121961, 9.925565940684287], [-85.20996092982479, 9.92556591232332], [-85.20996092982479, 9.882275486492183]]]}"
0.16655386499462,435.086539050557,45344.24251576592,"{""type"": ""Polygon"", ""coordinates"": [[[-85.20996092982479, 9.838979416880113], [-85.16601565121961, 9.838979401552923], [-85.16601565121961, 9.882275534035278], [-85.20996092982479, 9.882275486492183], [-85.20996092982479, 9.838979416880113]]]}"
0.00289466661347409,156.55035493660208,45320.416961819545,"{""type"": ""Polygon"", ""coordinates"": [[[-85.20996092982479, 9.79567756190109], [-85.16601565121961, 9.795677571534787], [-85.16601565121961, 9.838979401552923], [-85.20996092982479, 9.838979416880113], [-85.20996092982479, 9.79567756190109]]]}"
0.271540461270549,584.187186632627,78852.41943447641,"{""type"": ""Polygon"", ""coordinates"": [[[-85.20996092982479, 9.665738421217412], [-85.16601565121961, 9.665738353523015], [-85.16601565121961, 9.709057103247169], [-85.20996092982479, 9.709057035064138], [-85.20996092982479, 9.665738421217412]]]}"
0.486278217037228,381.8668222284784,29623.016353263083,"{""type"": ""Polygon"", ""coordinates"": [[[-85.20996092982479, 9.622414138462032], [-85.16601565121961, 9.622414107354883], [-85.16601565121961, 9.665738353523015], [-85.20996092982479, 9.665738421217412], [-85.20996092982479, 9.622414138462032]]]}"
0.266843915673966,908.7771513182892,65767.46124578734,"{""type"": ""Polygon"", ""coordinates"": [[[-85.16601565121961, 10.962764278919387], [-85.12207034019015, 10.96276424701008], [-85.12207034019015, 11.005904472008961], [-85.16601565121961, 11.005904474700467], [-85.16601565121961, 10.962764278919387]]]}"
0.206245352427543,1029.6276856128202,64954.62781490264,"{""type"": ""Polygon"", ""coordinates"": [[[-85.16601565121961, 10.919617752771666], [-85.12207034019015, 10.919617780293711], [-85.12207034019015, 10.96276424701008], [-85.16601565121961, 10.962764278919387], [-85.16601565121961, 10.919617752771666]]]}"
0.509142255595904,201.28221632418982,46665.41598183877,"{""type"": ""Polygon"", ""coordinates"": [[[-85.16601565121961, 10.833305963578875], [-85.12207034019015, 10.833305946180257], [-85.12207034019015, 10.876465006399648], [-85.16601565121961, 10.876465002701904], [-85.16601565121961, 10.833305963578875]]]}"
0.115923472423703,434.339291694395,56776.601689996816,"{""type"": ""Polygon"", ""coordinates"": [[[-85.16601565121961, 10.790140742371353], [-85.12207034019015, 10.790140792422308], [-85.12207034019015, 10.833305946180257], [-85.16601565121961, 10.833305963578875], [-85.16601565121961, 10.790140742371353]]]}"
0.00352468320977872,113.6529507097879,40379.64473784959,"{""type"": ""Polygon"", ""coordinates"": [[[-85.16601565121961, 10.660607943972444], [-85.12207034019015, 10.660607955259737], [-85.12207034019015, 10.703791689313237], [-85.16601565121961, 10.703791753592672], [-85.16601565121961, 10.660607943972444]]]}"
0.0813446199704739,62.74595514425606,32239.182469711985,"{""type"": ""Polygon"", ""coordinates"": [[[-85.16601565121961, 10.574222062949413], [-85.12207034019015, 10.574222062166827], [-85.12207034019015, 10.617418043447154], [-85.16601565121961, 10.617418039575321], [-85.16601565121961, 10.574222062949413]]]}"
0.127281530437056,163.158099877754,78055.32875679617,"{""type"": ""Polygon"", ""coordinates"": [[[-85.16601565121961, 10.487811899192153], [-85.12207034019015, 10.487811897413383], [-85.12207034019015, 10.531020034278766], [-85.16601565121961, 10.531020036948489], [-85.16601565121961, 10.487811899192153]]]}"
0.0536686836835641,868.238044054047,242146.01132996884,"{""type"": ""Polygon"", ""coordinates"": [[[-85.16601565121961, 10.444597758769737], [-85.12207034019015, 10.444597760661617], [-85.12207034019015, 10.487811897413383], [-85.16601565121961, 10.487811899192153], [-85.16601565121961, 10.444597758769737]]]}"
0.418277167317366,908.7783562894252,202873.78573210473,"{""type"": ""Polygon"", ""coordinates"": [[[-85.16601565121961, 10.401377553998005], [-85.12207034019015, 10.401377562351017], [-85.12207034019015, 10.444597760661617], [-85.16601565121961, 10.444597758769737], [-85.16601565121961, 10.401377553998005]]]}"
0.0915855682113098,296.2015911873065,92196.2136678958,"{""type"": ""Polygon"", ""coordinates"": [[[-85.16601565121961, 10.35815139450252], [-85.12207034019015, 10.358151412108718], [-85.12207034019015, 10.401377562351017], [-85.16601565121961, 10.401377553998005], [-85.16601565121961, 10.35815139450252]]]}"
0.0799487181799244,143.87643986957173,42719.52667764035,"{""type"": ""Polygon"", ""coordinates"": [[[-85.16601565121961, 10.314919304677712], [-85.12207034019015, 10.314919248963086], [-85.12207034019015, 10.358151412108718], [-85.16601565121961, 10.35815139450252], [-85.16601565121961, 10.314919304677712]]]}"
