tile_id,worldpop_population,ghsl_population_2025
757,705.0601214841008,858.1678921189159
758,304.38231479376554,434.60541408136487
759,1312.146250396967,1269.3741410151124
760,771.1653599701822,855.7293271496892
761,885.1224421337247,927.9992557764053
762,1579.9474737346172,1886.0726170577109
763,1961.5530053973198,1775.6271413043141
764,1839.6526158452034,1705.7261399934068
765,5556.9500279426575,5122.988946547732
766,2760.576628550887,3672.4034300455824
767,2908.3996111489832,4257.551368452609
768,358.9665556587279,189.58100233692676
769,1068.9754455052316,1430.62473502988
770,844.1054985672235,824.1395044066012
771,6019.354099944234,2793.254036807921
772,20134.069393873215,12039.375653039664
773,83554.91170060635,111156.84147310536
774,46980.6866351068,57658.46868816111
775,1981.6351895704865,2613.066460736096
776,800.9204363040626,1164.3416981352493
777,319.3788602501154,607.4852647911757
778,1198.4446250125766,1074.901850540191
779,781.4541482850909,896.2152764135972
780,1939.1325630322099,1709.4834231147543
781,433.9022487960756,574.3674812912941
782,1383.002157472074,2034.3834505453706
783,928.0250436291099,1344.734550359659
784,497.4465363062918,365.4239515289664
785,814.1286405846477,582.105233727023
786,1434.9661075174809,2129.3573923055083
787,1488.321421802044,1703.7608426483348
788,6344.149575293064,10292.283433466218
789,251.93709524348378,161.46483149565756
790,1756.905744254589,2620.45856898278
791,3469.497010692954,6234.162486106157
792,1899.4281414598227,3107.8608318455517
793,1014.3557584360242,2009.0428605675697
794,3600.333395048976,6738.436577111483
795,2348.5335380733013,2443.8418176872656
796,6744.721845403314,9730.44668208016
797,2023.5840868279338,2758.416189176962
798,9215.472786068916,10901.869564715773
799,740.6542577445507,1408.6781114218757
800,877.8553623910993,1342.379672484938
801,2243.1380855739117,2098.4044466870837
802,4453.8567321151495,2554.4112442405894
803,327.7236942257732,312.1442067064345
804,927.7834305204451,1903.437270436436
805,343.49670700728893,319.87723125424236
806,296.04495157301426,463.82217552978545
807,429.1629532650113,580.7645131070167
808,534.4547180272639,430.8566528102383
809,991.1508712470531,1823.999526801519
810,865.5099543780088,1330.0238001868129
811,635.3012628220022,330.1531999409199
812,609.0160130932927,270.5529106631875
813,310.81929268315434,408.7703666491434
814,3154.9247577264905,4503.277060005348
815,1380.3776716291904,3231.1855866387486
816,1146.3761948347092,1756.0206847377121
817,235.11393257416785,372.9394679972902
818,2183.0779125913978,2978.869476564694
819,230.73047560080886,447.6588145624846
820,180.68410617858171,332.3767011836171
821,8430.66118851304,14158.792785850354
822,1021.9309516139328,1811.3459328347817
823,274.1628835685551,183.96968651935458
824,4855.198457509279,5446.651403577998
825,684.2693484649062,920.2263851445168
826,410.3323963880539,559.7668830901384
827,715.231277063489,864.025450067129
828,383.55723970010877,201.50511084217578
829,482.2499046176672,590.7922630300745
830,273.81266320869327,407.14398985542357
831,495.12306248396635,77.28020671382546
832,1076.7117878943682,962.2729387986474
833,592.7997965812683,504.5296615064144
834,464.75843277573586,500.14834566321224
835,8.434379506856203,5.234857365489006
836,1.7835297770798206,0.0
837,1109.497829772532,2660.1557816909626
838,587.9590202439576,675.9162074895576
839,1557.198265582323,1564.9433450475335
840,834.4288109689951,1297.5186944361776
841,754.1749235652387,533.4256892260164
842,3684.498934149742,4999.803442392498
843,1244.2798607982695,1826.7945575136691
844,1686.1241292953491,1411.325069759041
845,2415.88454939425,3119.23128968291
846,1078.7111012041569,1745.5644964817911
847,1157.743093021214,1708.387593684718
848,2215.139930129051,2916.8332675099373
849,2003.9081453979015,1926.9321927726269
850,1895.7473168373108,2892.8452130556107
851,544.6460870504379,201.8970707319677
852,854.0904908552766,1104.8828348703682
853,3113.025821682997,3711.3748969566077
854,200.80491346493363,75.10645909234881
855,324.5385824814439,141.91978696826845
856,270.12773887068033,218.97007055487484
857,56.19252506643534,30.027112551033497
858,351.38920133188367,1040.2926908386871
859,68.64417186565697,139.7030302286148
860,2631.7227172628045,2788.6575353662483
861,2011.0193261429667,3133.1179328509606
862,647.1797943413258,578.8934417790733
863,1244.4001622796059,1922.9939952185377
864,3445.9495578482747,4821.886967437342
865,712.8382804989815,688.2962791649625
866,789.4935008632019,663.0593617158011
867,128.4931559562683,60.021109241992235
868,5081.940003596246,2699.5364025719464
869,1346.8390502259135,695.2056540553458
870,2018.532535597682,4674.608976852149
871,1889.070305392146,3390.8063228800893
872,185.09563734941185,58.08832530025393
873,271.7027892433107,437.63532674871385
874,224.18829932808876,218.94672488141805
875,1527.4816679731011,2158.3904192801565
876,1033.4427329078317,1064.3270115107298
877,213.36875925399363,319.93613854423165
878,373.9242725595832,338.05811249278486
879,314.1362477373332,2787.139922708273
880,1984.173477128148,2113.2310194158927
881,3088.403121292591,2174.4003789220005
882,535.8049154281616,276.6183881452307
883,202.02672663331032,355.3998736832291
884,207.43124885298312,55.916374780237675
885,387.9396996125579,483.26545123010874
886,828.8257871493697,937.4156245877966
887,109.53511828929186,61.62637631967664
888,203.37093903496861,193.9660034403205
889,1317.2832269407809,1073.1465057004243
890,159.24735246412456,371.60847662575543
891,611.1446691639721,903.3750185696408
892,381.25947143137455,353.4799731299281
893,964.3205980435014,528.3865651073866
894,513.5965342260897,296.83776457607746
895,424.9089571759105,591.6523547768593
896,1429.233653113246,857.9140185900033
897,34739.519316107035,40536.25173766166
898,588.9309210553765,1490.259468880482
899,1312.9875004664063,1544.6029670182616
900,1641.0585318952799,1583.6463243011385
901,216.54795753769577,256.40637990413234
902,980.0209781713784,801.1894522197545
903,16.03714534267783,47.94118941994384
904,220.45207593217492,270.8327498282306
905,676.4383668377995,444.17254363931715
906,373.02638736367226,525.0369605924934
907,464.70445158332586,514.8501263353974
908,275.98661183565855,235.70157367549837
909,294.2030816935003,352.07773512788117
910,309.9548023827374,674.235983107239
911,837.9960203021765,901.7549910675734
912,415.2231452278793,239.31687166541815
913,2175.097526744008,2936.207144772634
914,3050.6554319411516,4925.498662170954
915,509.98578340932727,530.1793556306511
916,4390.246119379997,5892.163409373723
917,8249.096197605133,7699.624589032028
918,1287.7824194896966,1341.6281088325195
919,1380.4793422222137,1407.271028149873
920,26363.748008072376,31004.56267430773
921,1581.858423538506,1146.4392070984468
922,2203.074700579047,3126.296113278717
923,320.96503180265427,700.4089488582686
924,1125.9982335940003,647.7875799266621
925,1076.8230964317918,954.3728487994522
926,1637.8746197074652,2433.7005066592246
927,1169.7651891857386,1342.0107614253648
928,1209.7898025140166,861.5639006150886
929,1374.4165979400277,1549.7413301728666
930,2701.800292633474,4447.7981331436895
931,1033.3344002962112,489.7545781172812
932,1505.8175683692098,1095.236711770296
933,1403.3494644388556,1472.5500938957557
934,1159.9435159042478,1412.946067880839
935,191.93164666742086,106.71646474301815
936,883.6880450099707,1833.5174262151122
937,7125.191719442606,6270.841156501323
938,548.3384771384299,803.0153700131923
939,19.603041511029005,38.638163635507226
940,943.1195016764104,1448.9442479414865
941,1015.5570624470711,653.105075456202
942,475.50840697810054,416.143281891942
943,829.298281416297,1345.3321145568043
944,2614.14362680912,2756.275177527219
945,272.101929448545,217.81219278275967
946,236.5758358463645,193.76226801984012
947,1015.8743840828538,916.323069928214
948,308.61261827498674,198.78266048058867
949,695.0304031968117,409.0259185042232
950,619.8992721736431,1414.1571849882603
951,881.5911746546626,943.9250838793814
952,1818.5083550959826,1566.101685325615
953,2430.7768437191844,1466.469331056811
954,1667.787448965013,1998.0160573273897
955,464.3208185955882,422.59477481618524
956,344.83540365099907,361.8496362194419
957,312.17109240964055,144.92660784721375
958,535.531715914607,596.2142040152103
959,362.93616622313857,362.9275995353237
960,518.6548324339092,843.9208827186376
961,156.37949036061764,124.80461681913584
962,193.96788857877254,144.04216424841434
963,383.83636674284935,1505.1808646023273
964,450.85505010187626,294.2480329722166
965,587.3633177168667,154.94430898688734
966,517.0211811587214,760.5647553242743
967,424.4410506077111,454.5595441609621
968,7.451239995658398,0.0
969,4705.050865441561,5853.12940670643
970,12862.273967415094,16653.851356590865
971,12239.379522264004,15328.295125111472
972,4796.730241000652,5738.79197796341
973,169.72190504707396,196.3874441711232
974,2175.7506447955966,4022.661442811135
975,188.69226980768144,54.58778439788148
976,532.1484304741025,198.02334895171225
977,632.6950263865292,553.4631187263876
978,318.86544240266085,287.69106622599065
979,308.76595129445195,922.9255743864924
980,350.46790577843785,351.49867157638073
981,1023.0407832972705,876.0880724815652
982,90.83577642217278,145.59374373406172
983,49.25639601610601,26.543530309572816
984,294.1212658174336,314.4203591942787
985,117.6678965408355,183.75099370628595
986,598.6782650612295,873.2534423028119
987,130.09328454360366,121.08682750258595
988,134.18760340474546,202.42684104666114
989,1348.6296155303717,1191.472326473333
990,658.3562978431582,892.7222983818501
991,427.2096589319408,827.4698787950911
992,215.58163810521364,193.7586440835148
993,2938.0054873749614,4135.910145888105
994,5702.000029176474,6544.128144050948
995,377.83758283779025,318.1574729764834
996,387.71089343354106,405.4208753472194
997,258.8917509187013,252.6607866100967
998,298.50447414815426,449.90187984285876
999,1662.6192692369223,2139.1485250946134
1000,1452.286921530962,1037.7343625226058
1001,332.893079508096,204.53859212063253
1002,661.0822214223444,922.50743034482
1003,425.37187813967466,102.30680797435343
1004,358.7034863382578,209.29363445565104
1005,186.78802252560854,124.93492604559287
1006,344.1346785388887,223.5016600228846
1007,1802.9959281980991,1607.7467950796708
1008,141074.76452183723,192769.18156781374
1009,319.7264030724764,514.4381605228409
1010,449.95350255817175,1172.2431683838367
1011,7224.37103331089,10870.001915565692
1012,1622.2788528427482,2438.0050140358508
1013,595.4449834674597,1186.7574305608869
1014,445.9561931975186,547.8604215532541
1015,246.57455331645906,383.29471618589014
1016,142.71457308158278,156.68648800533265
1017,552.494883172214,1034.8520276211202
1018,236.7908796109259,286.2720838841051
1019,80.8606600239873,49.6626771427691
1020,261.88104509562254,195.49441430531442
1021,568.8659372776747,339.46748605463654
1022,1121.738496132195,603.4581131525338
1023,374.676753539592,179.87484428286552
1024,185.12140001356602,181.22550628520548
1025,211.4310911372304,84.297552597709
1026,1658.9078510701656,3883.209367064759
1027,878.1630668714643,682.6141798095778
1028,450.67774836719036,544.6569104576483
1029,470.57047744840384,1064.114094329998
1030,209.36759930476546,202.9084999654442
1031,274.6632013171911,393.2758500240743
1032,415.12728537991643,786.6780679207295
1033,243.56597484461963,201.8311872733757
1034,380.8125374019146,409.52657194808125
1035,108.56776580959558,82.87571952398866
1036,482.872213434428,211.64012620411813
1037,2057.169541232288,349.0312673933804
1038,669.728314332664,280.40274991374463
1039,1597.0417524576187,1092.2572370041162
1040,443.92090090736747,35.529930578079075
1041,1.9432256668806076,0.0
1042,294.58330953121185,623.6848494205624
1043,156.08069005981088,30.76825483329594
1044,179.6061495989561,134.20819804817438
1045,1462.8508205488324,734.4789930963889
1046,174.82312299497426,196.8459040792659
1047,359.5877821482718,360.4088905574754
1048,201.2988167963922,388.0557340262458
1049,1055.9890406802297,1387.505249244161
1050,784.3313458114862,798.0974076488055
1051,255.64488813653588,422.70319582987577
1052,208.1660486534238,238.7270116386935
1053,417.8127091303468,123.62703844252974
1054,81.88604858145118,141.57469211518764
1055,530.3960973136127,399.64784337580204
1056,239.08524995297194,203.3971931571141
1057,53.45053634047508,63.66877717524767
1058,203.80597008951008,171.2535077398643
1059,298.2257174961269,305.42198186647147
1060,480.6659768857062,793.5347014870495
1061,432.7076906785369,232.87780030258
1062,149.7956869713962,20.72635923884809
1063,238.4224038347602,1095.598485056311
1064,167.38307986408472,221.7477815290913
1065,300.8288174737245,109.2098849248141
1066,361.32820301130414,387.10986909642816
1067,1139.9289660602808,1070.9892535004765
1068,1099.5944037884474,1099.2820601081476
1069,812.9837542176247,738.553794356063
1070,203.6815938204527,322.499709835276
1071,999.5678383037448,1443.6274830959737
1072,1557.6871376484632,931.761498936452
1073,466.94530859589577,79.73373214993626
1074,105.13914356846362,68.93302324507385
1075,348.62040930241346,284.35139092616737
1076,166.6600413247943,65.10732679162174
1077,598.5149243250489,578.6533856058959
1078,211.75311609730124,346.8843344077468
1079,1299.8287152424455,331.87810643203557
1080,962.7635180130601,515.76945431903
1081,43.318017391487956,14.376037944108248
1082,322.7248474210501,229.87441508565098
1083,266.0166830737144,169.40734679531306
1084,600.9207709059119,633.6574316127226
1085,487.35237948969007,379.07107869908214
1086,368.2540508955717,354.03666225261986
1087,147.707568410784,150.1904075089842
1088,52.389144755899906,104.56922457180917
1089,417.3943852968514,231.54795639775693
1090,544.8833913207054,237.0921078287065
1091,430.4558405056596,631.977346425876
1092,441.95437374711037,377.7445899043232
1093,131.40855297259986,56.889641678892076
1094,197.399125514552,159.06444679014385
1095,465.7578101530671,534.9697502031922
1096,689.9919239282608,426.9706641351804
1097,448.5206634514034,186.88887278735638
1098,409.1639788597822,723.4841955741867
1099,457.79314113408327,272.1844585891813
1100,372.1119947247207,274.30868538841605
1101,140.41819405555725,80.89881992340088
1102,213.4997277795337,157.68938008043915
1103,368.2736965678632,130.87166179949418
1104,347.2291907072067,80.92596863862127
1105,371.6415011957288,440.04670998826623
1106,159.26375182718039,3.051388740539551
1107,296.8061252050102,181.8355997223407
1108,333.92796994000673,215.06244648061693
1109,537.7161948978901,430.7752232924104
1110,284.61168744042516,311.20087398122996
1111,546.2330847587436,302.8273549992591
1112,212.56760870106518,227.565056277439
1113,155.3334672227502,56.83342605829239
1114,910.6696801111102,711.4308445770293
1115,281.08535066992044,36.36026809178293
1116,644.3252041712403,413.12323742732406
1117,454.7411291375756,311.7331754229963
1118,208.8492861688137,126.57472339086235
1119,269.2210198864341,123.31638390012085
1120,315.26012194901705,190.73985672928393
1121,370.69456965476274,320.6731474902481
1122,37.15184946730733,18.31842290610075
1123,115.08291891217232,118.1593431616202
1124,119.86256358213723,68.10159928537905
1125,207.3033739477396,306.959449631162
1126,726.4413739964366,275.0347296120599
1127,263.9538412857801,417.4128791987896
1128,163.17966824024916,91.93235739693046
1129,690.0544290840626,815.9753249045461
1130,760.9924065433443,344.77786360122263
1131,205.02969489246607,145.7584555260837
1132,163.7086759954691,94.24315184913576
1133,97.82233743742108,42.34032341092825
1134,260.1452233083546,191.26097689568996
1135,373.626681804657,370.80782235227525
1136,395.15642228350043,228.75789109244943
1137,247.30622385442257,231.7588620185852
1138,442.5868680663407,212.71726092370227
1139,771.5677862763405,1120.9773624073714
1140,596.441695548594,334.3268100563437
1141,328.4389839321375,146.78638645540923
1142,867.0629250369966,262.84857931919396
1143,152.3528111819178,594.966322761029
1144,499.4910352155566,438.8687937762588
1145,613.0944532603025,243.699755622074
1146,163.9233421906829,230.8812502194196
1147,39.71156904101372,80.63299596961588
1148,30.901190400123596,140.94928482174873
1149,328.26045401766896,272.15792874619365
1150,127.53428517468274,113.60363499354571
1151,152.6071900986135,165.59420542418957
1152,112.4800568073988,93.38600514037535
1153,181.68400036357343,399.6609727740288
1154,506.070517282933,272.3130625728518
1155,314.4277717061341,85.79284367430955
1156,461.0481316521764,475.701562885195
1157,68.98151086363941,109.370116956532
1158,992.2309168577194,720.0015223603696
1159,260.8036413323134,232.58751825802028
1160,216.79863026738167,209.75124908331782
1161,214.54032703861594,117.47417419217527
1162,16.749032083898783,87.66349044814706
1163,153.29862759821117,129.3772089681588
1164,42.48398798331618,63.55818119458854
1165,30.637004122138023,47.14236305654049
1166,239.53133142367005,65.48488015122712
1167,360.7884824350476,113.62369694747031
1168,375.20618226379156,200.43590562604368
1169,149.72256552800536,105.4589814953506
1170,549.8956147506833,393.03246988449246
1171,211.00886063091457,168.76463885046542
1172,1045.840089328587,601.6174211101606
1173,1117.6810515522957,307.9157912088558
1174,201.08347200602293,154.90540189296007
1175,60.87713181972504,74.14112278725952
1176,257.24131874740124,99.03040795959532
1177,112.34169001504779,72.62270480953157
1178,270.2454182635993,563.6329782488756
1179,320.46124624833465,137.56638788804412
1180,449.9883299693465,226.40488372463733
1181,258.48669615760446,147.7267451491207
1182,52.87490436434746,23.636933335103095
1183,24.684881173074245,208.0309318965301
1184,297.1327117793262,259.9652567040175
1185,160.21228760667145,69.14684884995222
1186,1013.4752940014005,315.6925224661827
1187,654.4533749073744,225.28342787828296
1188,177.95438334532082,31.092015262693167
1189,786.7334811389446,209.31864935252815
1190,70.62700269371271,0.05571407824754715
1191,1.599478805437684,1.092888593673706
1192,357.6470100879669,240.08839306235313
1193,67.10795010440052,82.99917405471206
1194,324.5845573581755,171.8647828893736
1195,420.8506346344948,359.2179638054222
1196,79.99880301952362,46.41512326989323
1197,140.06668862700462,45.804258132353425
1198,197.96631066128612,62.06853918544948
1199,346.7161501273513,142.27505449950695
1200,435.6291984729469,358.54043454211205
1201,1026.7021415177733,570.5413318667561
1202,176.54316033050418,77.92896913923323
1203,34.4997361600399,27.861061315983534
1204,63.361992716789246,56.38649081531912
1205,791.2381181567907,806.7120119612664
1206,389.19207732751966,90.86973045580089
1207,298.2044532597065,79.45478494372219
1208,220.48202760517597,154.498433470726
1209,266.95834878087044,142.9440192822367
1210,343.6209993548691,346.6838392280042
1211,452.7038183808327,107.94359634630382
1212,485.9933738261461,113.372613793239
1213,190.6052611619234,221.19969270192087
1214,729.2433432228863,168.3242207565345
1215,134.72593014128506,122.1203667735681
1216,299.6905488073826,204.27511891908944
1217,1378.636059127748,504.2156321965158
1218,143.13314767181873,81.23193636350334
1219,193.93029352463782,0.0
1220,546.5665101595223,512.3176358928904
1221,317.0346744917333,183.64185580797493
1222,310.32659080810845,238.16138969780877
1223,401.35318484157324,124.8599776737392
1224,967.6879287287593,535.0174708291888
1225,102.06130597461015,0.0
1226,80.51405211538076,57.70271216146648
1227,261.5380629040301,177.19147866778076
1228,47.317293189466,77.63052501529455
1229,125.19601384736598,53.23083309363574
1230,330.5298727415502,142.34010387398303
1231,223.18705934286118,30.27268475294113
1232,79.98728699050844,24.63145566545427
1233,97.98423771746457,88.14548199996352
1234,175.27024724334478,142.6602037884295
1235,99.80363252013922,37.60908433794975
1236,75.29131270945072,19.936108458787203
1237,520.2010985203087,307.96872618980706
1238,65.04759517684579,2.379525139927864
1239,163.7204091437161,187.6804871968925
1240,868.6564311664551,48.06730253063142
1241,842.216898678802,222.44664275692776
1242,507.48082532547414,316.96904022525996
1243,204.33195005729795,54.93241493962705
1244,184.65530134551227,245.42340185306966
1245,194.56466940790415,177.19457951933146
1246,464.7476930730045,187.2750016860664
1247,54.63226573448628,30.211480690166354
1248,321.4330459795892,468.1423446498811
1249,177.73057778179646,51.77162454277277
1250,73.5083581674844,133.91516523249447
1251,84.54395579174161,71.7936694920063
1252,926.4466652497649,140.80323676858097
1253,415.90381970256567,149.83131157793105
1254,13.971608847379684,167.79710892029107
1255,482.02925604209304,338.26333944126964
1256,231.28934483788908,57.53610665164888
1257,177.71812030673027,78.33271644823253
1258,120.86563024297357,108.59827039763331
1259,267.9571541585028,124.53211672510952
1260,350.6008023545146,178.93181750923395
1261,483.55170360580087,322.17925017140806
1262,149.29559548571706,91.49807995790616
1263,858.7230206765234,360.85134792141616
1264,15.70801780372858,0.0
1265,191.7835193015635,0.6892764745280147
1266,465.97684843838215,139.75695679336786
1267,7.301067754626274,1.6529939975589514
1268,591.9183155968785,245.27629686146975
1269,90.90428642742336,3.8193062096834183
1270,336.42491164058447,428.4147427268326
1271,107.07019072026014,160.7738397512585
1272,642.6575574502349,170.09199542552233
1273,128.41035618260503,36.74957485124469
1274,42.676308900117874,8.62932325899601
1275,83.02916557528079,0.48513126373291016
1276,206.4736593514681,172.63076102919877
1277,264.8316001109779,110.46800326183438
1278,605.2415950000286,234.070316279307
1279,374.19351759925485,88.63538012001663
1280,392.7064704746008,125.95727986004204
1281,171.34724600985646,56.341515662148595
1282,82.3143709525466,10.234236851334572
1283,76.26670479215682,68.29292950592935
1284,348.1413661278784,133.4626850746572
1285,13.863870661705732,4.061871811747551
1286,113.90223504602909,104.8644593199715
1287,102.55106890574098,20.66500946227461
1288,177.3599124290049,120.42105699609965
1289,161.4453100040555,64.58985114656389
1290,364.8991305232048,355.5599160939455
1291,13.795335188508034,0.0
1292,105.11030211672187,35.307462899014354
1293,312.2855386286974,94.65054677799344
1294,1.7559231519699097,0.0
1295,320.873845025897,120.62659015040845
1296,161.30600649118423,47.13791359588504
1297,308.4334520660341,172.4637819584459
1298,141.6399972103536,158.69545753486454
1299,373.1088041216135,94.4070946034044
1300,354.32308579422534,239.08068291842937
1301,21.06046355329454,0.0
1302,208.50043442845345,129.22245784197003
1303,202.44456356018782,71.9091403610073
1304,587.3211495429277,543.4180512009189
1305,87.57006646879017,46.90506595186889
1306,104.61101710796356,23.019740825518966
1307,416.2870386391878,152.80225131474435
1308,164.76442457642406,0.0
1309,399.9362793881446,151.198223519139
1310,401.090528678149,95.3401420135051
1311,437.9313591271639,272.0595894707367
1312,146.1363456901163,56.53832430485636
1313,73.20764581300318,0.0
1314,1033.9644373059273,329.970105715096
1315,147.14913844317198,10.247002029791474
1316,6.518966283649206,0.0
1317,184.48354000411928,37.636344930157065
1318,111.69044150039554,31.929782954975963
1319,406.31922772713006,131.89021988771856
1320,152.97852570563555,216.7057772986591
1321,159.43397715315223,82.7289467472583
1322,259.51476038619876,316.9068378750235
1323,101.95068770088255,229.74665989540517
1324,772.1812149807811,337.9759348882362
1325,157.3345999289304,26.49403500929475
1326,98.86787260510027,27.80056125856936
1327,355.025300078094,343.2343699596822
1328,312.1036522425711,122.43168549053371
1329,93.58202994987369,32.24392941966653
1330,480.44589414447546,218.99315646477044
1331,321.46137569099665,47.84828143380582
1332,243.37517622113228,143.3073762189597
1333,401.40093521028757,173.17140728235245
1334,252.0305409245193,221.2811108250171
